antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"written_by, ~has_genre","starred_actors, ~starred_actors, ~written_by",0.05102522914107531,0.032410469621090426,0.003401681942738354,0.06666666666666667,2.0569484936831874,0.0017479303037523548,1.0367030682631173,0.5414716718112119
"written_by, ~has_genre","has_genre, ~starred_actors, ~written_by",0.05102522914107531,0.0122838514598885,0.003401681942738354,0.06666666666666667,5.427179487179487,0.002774895607262611,1.0582673020072624,0.8596037040724884
"starred_actors, ~written_by","~has_genre, ~starred_actors",0.06274213361050741,0.026740999716526506,0.004157611263346877,0.06626506024096385,2.4780322704244537,0.0024798238862540297,1.042328993851978,0.6363819666571959
~has_genre,"has_genre, release_year",0.12888594916375318,0.01615798922800718,0.008504204856845885,0.06598240469208212,4.083577712609972,0.00642166707861648,1.0533441936365764,0.8668402212821348
"~has_genre, ~written_by","starred_actors, written_by, ~starred_actors",0.051686667296607765,0.03770197486535009,0.003401681942738354,0.06581352833638027,1.745625489683991,0.0014529925114479356,1.0300920151637056,0.450420154111864
"~has_genre, ~written_by","has_genre, written_by, ~starred_actors",0.051686667296607765,0.013795710101105547,0.003401681942738354,0.06581352833638027,4.7705792492048795,0.002688627664622061,1.0556824786197558,0.8334606527611709
is-a,"~is-a, ~starred_actors",0.06179722195974676,0.004157611263346877,0.0040631200982708116,0.06574923547400612,15.814185432304699,0.0038061912722074215,1.065926222968529,0.9984681939444475
"starred_actors, written_by, ~starred_actors","~directed_by, ~written_by",0.03770197486535009,0.010110554663138996,0.0024567702919777,0.06516290726817042,6.445037828215399,0.0020755824141932854,1.0588897820091354,0.8779420206659013
starred_actors,"has_genre, written_by, ~written_by",0.22630634035717662,0.07143532079750543,0.0147406217518662,0.06513569937369519,0.9118136328992278,-0.00142564427005816,0.9932614589950757,-0.11111482254697283
"has_genre, ~starred_actors","written_by, ~has_genre, ~written_by",0.053198525937824814,0.03666257204951337,0.003401681942738354,0.06394316163410302,1.7440991741590521,0.001451287152614946,1.0291441592715824,0.45060989132845425
release_year,"has_genre, written_by, ~has_genre, ~written_by",0.056505716715487105,0.03609562505905698,0.003590664272890485,0.06354515050167224,1.7604668265947572,0.0015510551086349738,1.0293121718119356,0.4578393906649448
release_year,"has_genre, written_by, ~release_year, ~written_by",0.056505716715487105,0.003590664272890485,0.003590664272890485,0.06354515050167224,17.69732441471572,0.0033877712146661147,1.0640228263657348,1.0
"starred_actors, written_by, ~written_by","~directed_by, ~starred_actors",0.038835868846262875,0.01455163942171407,0.0024567702919777,0.0632603406326034,4.347299902044427,0.0018916447318979039,1.0519981199939623,0.8010829123687951
"has_genre, written_by, ~has_genre","starred_actors, ~starred_actors, ~written_by",0.0494188793347822,0.032410469621090426,0.0031182084475101578,0.06309751434034416,1.946825056162864,0.0015165193601218657,1.0327537232411628,0.5116272064582204
starred_actors,"~directed_by, ~starred_actors",0.22630634035717662,0.01455163942171407,0.014268165926485873,0.06304801670146137,4.332708836049128,0.010975037662760541,1.051759725305256,0.9941887174576265
~directed_by,"has_genre, starred_actors, written_by, ~written_by",0.046773126712652366,0.0147406217518662,0.002929226117358027,0.06262626262626263,4.248549598549599,0.0022397611483347094,1.0510848970535047,0.802144355478243
~starred_actors,"has_genre, ~written_by",0.1973920438439006,0.1059245960502693,0.0122838514598885,0.062230732407850646,0.5875003042571663,-0.008624821047813716,0.9534065946151034,-0.46661166390284214
"starred_actors, written_by","~has_genre, ~starred_actors, ~written_by",0.05480487574411792,0.004535575923651138,0.003401681942738354,0.062068965517241385,13.684913793103451,0.0031531102678146405,1.061340746257872,0.9806724649271885
release_year,"starred_actors, ~starred_actors",0.056505716715487105,0.1482566380043466,0.0034961731078144193,0.06187290969899665,0.41733652220808254,-0.00488117448044971,0.9079189491504469,-0.5967356375036021
has_genre,"starred_actors, written_by, ~written_by",0.2388736653122933,0.038835868846262875,0.0147406217518662,0.061708860759493674,1.5889656287535805,0.005463755414971884,1.0243772864909981,0.4869884925750847
"has_genre, ~written_by","starred_actors, written_by, ~has_genre",0.1059245960502693,0.010866483983747519,0.006519890390248512,0.06155218554861731,5.664406779661017,0.005368862463783335,1.0540101439678888,0.9210174029451138
"has_genre, written_by","starred_actors, ~has_genre, ~starred_actors",0.08910516866672966,0.022772370783331757,0.0054804875744117925,0.061505832449628844,2.700897198400092,0.0034513516348217096,1.0412719258206984,0.6913560595221062
"has_genre, ~has_genre, ~written_by","starred_actors, written_by, ~starred_actors",0.05074175564584711,0.03770197486535009,0.0031182084475101578,0.06145251396648045,1.629954775206172,0.001205144051526694,1.0253056339232283,0.4071453133766493
is-a,"has_genre, ~is-a",0.06179722195974676,0.0040631200982708116,0.0037796466030426156,0.06116207951070337,15.052983429343577,0.0035285570684806663,1.060818761328552,0.9950599254708431
is-a,"has_genre, ~has_genre",0.06179722195974676,0.1179249740149296,0.0037796466030426156,0.06116207951070337,0.5186524739277033,-0.003507789190755358,0.9395391970590163,-0.4972861858760151
"written_by, ~has_genre","has_genre, starred_actors, ~starred_actors, ~written_by",0.05102522914107531,0.010960975148823585,0.0031182084475101578,0.06111111111111111,5.575335249042145,0.0025589221789318025,1.0534143459953358,0.864763335837716
~directed_by,"~starred_actors, ~written_by",0.046773126712652366,0.03571766039875272,0.002834734952281962,0.060606060606060615,1.6968093634760304,0.0011641082965716156,1.0264941034464892,0.43080888183980975
~directed_by,"starred_actors, ~starred_actors, ~written_by",0.046773126712652366,0.032410469621090426,0.002834734952281962,0.060606060606060615,1.8699531760756254,0.0013187959498781293,1.0300146613710974,0.4880551149881048
"starred_actors, written_by",directed_by,0.05480487574411792,0.020977038646886517,0.0033071907776622885,0.0603448275862069,2.876708605156881,0.0021575467811401133,1.041895995568451,0.6902072235472215
"~has_genre, ~written_by","has_genre, starred_actors, written_by, ~starred_actors",0.051686667296607765,0.010866483983747519,0.0031182084475101578,0.0603290676416819,5.551848024799301,0.002556556105158283,1.0526381970056227,0.8645663490223077
~written_by,"release_year, ~release_year",0.301993763583105,0.02418973825947274,0.01804781252952849,0.05976220275344181,2.470560123983104,0.01074266243246009,1.0378334763802746,0.852762423303426
~written_by,~release_year,0.301993763583105,0.02418973825947274,0.01804781252952849,0.05976220275344181,2.470560123983104,0.01074266243246009,1.0378334763802746,0.852762423303426
is-a,"written_by, ~is-a, ~written_by",0.06179722195974676,0.003874137768118681,0.00368515543796655,0.05963302752293578,15.392593421347058,0.003445744486407482,1.059294819349025,0.9966221712621149
"has_genre, starred_actors","~directed_by, ~has_genre",0.06718321836908249,0.005952943399792119,0.003968628933194746,0.05907172995780591,9.923112986404126,0.003568691036827724,1.056453598270176,0.9639890599675851
"starred_actors, ~written_by","has_genre, ~has_genre, ~starred_actors",0.06274213361050741,0.02333931777378815,0.00368515543796655,0.058734939759036146,2.516566265060241,0.0022207968438254433,1.0376043087971274,0.6429747622408172
"has_genre, ~starred_actors","starred_actors, written_by, ~has_genre, ~written_by",0.053198525937824814,0.006897855050552773,0.0031182084475101578,0.0586145648312611,8.497506022044332,0.0027512527266879703,1.0549368068047902,0.9318937881812134
~directed_by,Produced by,0.046773126712652366,0.010299536993291128,0.0027402437872058962,0.05858585858585859,5.688203132239829,0.0022585022383370397,1.05129126435262,0.864639448713391
"~starred_actors, ~written_by",Produced by,0.03571766039875272,0.010299536993291128,0.0020788056316734384,0.0582010582010582,5.650842192126595,0.0017109302670826752,1.050861727574539,0.8535210012917019
"has_genre, written_by, ~written_by",~directed_by,0.07143532079750543,0.046773126712652366,0.004157611263346877,0.0582010582010582,1.2443268665490888,0.0008163579519261843,1.0121341519736444,0.21145822733285843
has_genre,"written_by, ~starred_actors",0.2388736653122933,0.0466786355475763,0.013795710101105547,0.05775316455696203,1.2372504868549172,0.0026454133360792904,1.0117533204600029,0.2519374505752406
"has_genre, starred_actors","written_by, ~directed_by",0.06718321836908249,0.016535953888311444,0.003874137768118681,0.057665260196905765,3.4872654209363065,0.0027631991670991744,1.043646174306583,0.764611416373483
written_by,~directed_by,0.28696966833601056,0.046773126712652366,0.016535953888311444,0.05762265393480409,1.2319607001859227,0.0031134852285433987,1.0115129329747292,0.2640642156677144
~has_genre,"Sport played, starred_actors",0.12888594916375318,0.009543607672682605,0.0073703108759331,0.057184750733137835,5.991942742661363,0.0061402739425929255,1.0505307302756306,0.9563721522719245
~has_genre,"written_by, ~starred_actors",0.12888594916375318,0.0466786355475763,0.0073703108759331,0.057184750733137835,1.2250733137829914,0.001354090627714819,1.0111433445669562,0.21090501500524286
written_by,~release_year,0.28696966833601056,0.02418973825947274,0.016346971558159312,0.05696410931840633,2.3548873785808366,0.009405250392703514,1.0347541078582336,0.8069099120768343
written_by,"release_year, ~release_year",0.28696966833601056,0.02418973825947274,0.016346971558159312,0.05696410931840633,2.3548873785808366,0.009405250392703514,1.0347541078582336,0.8069099120768343
"starred_actors, written_by","has_genre, ~has_genre, ~starred_actors, ~written_by",0.05480487574411792,0.0040631200982708116,0.0031182084475101578,0.056896551724137934,14.00316760224539,0.0028955296553909975,1.0560208232961663,0.9824295135701714
~directed_by,"directed_by, ~starred_actors",0.046773126712652366,0.007842766701313427,0.002645752622129831,0.05656565656565657,7.212461969088476,0.0022789219014315277,1.0516441766228048,0.9036160360258298
"starred_actors, ~written_by","has_genre, ~directed_by",0.06274213361050741,0.017291883208919966,0.0034961731078144193,0.05572289156626506,3.2224883139113834,0.002411243461143073,1.0406988669047483,0.735849570711956
~starred_actors,"has_genre, starred_actors, ~written_by",0.1973920438439006,0.022677879618255695,0.010960975148823585,0.05552896122546673,2.44859581937131,0.006484542140930157,1.0347825187417454,0.7371004278882457
"has_genre, ~has_genre","starred_actors, written_by, ~written_by",0.1179249740149296,0.038835868846262875,0.006519890390248512,0.05528846153846154,1.4236442541643273,0.001940171565705748,1.017415467073676,0.3373605644954705
"has_genre, ~has_genre","written_by, ~starred_actors",0.1179249740149296,0.0466786355475763,0.006519890390248512,0.05528846153846154,1.1844489644970415,0.0010153135062482077,1.0091137089369167,0.1765445611420322
"has_genre, written_by","release_year, ~has_genre",0.08910516866672966,0.008693187186998016,0.0049135405839554,0.05514316012725345,6.343261561160035,0.004138932673406488,1.049160858005231,0.9247526332588573
"starred_actors, written_by, ~starred_actors",Produced by,0.03770197486535009,0.010299536993291128,0.0020788056316734384,0.05513784461152882,5.353429445172564,0.0016904927468276328,1.0474548666834929,0.8450644504748981
~starred_actors,"has_genre, starred_actors, written_by",0.1973920438439006,0.019748653500897665,0.010866483983747519,0.055050263283867876,2.7875451499194916,0.006968256906040326,1.0373581878604987,0.7989721644946305
"has_genre, starred_actors","~has_genre, ~starred_actors, ~written_by",0.06718321836908249,0.004535575923651138,0.00368515543796655,0.05485232067510548,12.093793952180029,0.0033804408502583426,1.053236912973637,0.9833795661388853
~directed_by,"directed_by, has_genre",0.046773126712652366,0.0069923462156288385,0.0025512614570537655,0.05454545454545455,7.800737100737101,0.0022242075614914225,1.0502965568873157,0.9145849854612741
~directed_by,"directed_by, starred_actors, ~starred_actors",0.046773126712652366,0.006614381555324577,0.0025512614570537655,0.05454545454545455,8.246493506493508,0.0022418861504407382,1.050696327201099,0.9218543484007401
"starred_actors, ~written_by","written_by, ~has_genre, ~starred_actors",0.06274213361050741,0.0073703108759331,0.003401681942738354,0.054216867469879526,7.356116774791475,0.0029392529130095836,1.0495320279910516,0.9219007292401787
~has_genre,"starred_actors, written_by, ~written_by",0.12888594916375318,0.038835868846262875,0.006897855050552773,0.05351906158357772,1.3780832816034136,0.0018924572327031503,1.015513458476915,0.31494664830078445
"starred_actors, written_by","has_genre, ~directed_by, ~written_by",0.05480487574411792,0.005008031749031466,0.002929226117358027,0.05344827586206897,10.672511385816525,0.00265476155962976,1.0511754855839013,0.9588510543611111
"has_genre, starred_actors",directed_by,0.06718321836908249,0.020977038646886517,0.003590664272890485,0.053445850914205346,2.547826307319978,0.0021813593047400257,1.0343021181605703,0.6512624754755609
"starred_actors, ~has_genre",directed_by,0.042898988944533686,0.020977038646886517,0.002267787961825569,0.05286343612334801,2.5200619121323964,0.0013678942128237286,1.0336661033821244,0.6302201599368151
"release_year, ~written_by","~has_genre, ~release_year",0.04129263913824058,0.003874137768118681,0.002173296796749504,0.05263157894736842,13.585365853658535,0.0020133234239187504,1.0514661879114302,0.9662921348314606
"written_by, ~starred_actors","starred_actors, ~directed_by, ~written_by",0.0466786355475763,0.0073703108759331,0.0024567702919777,0.05263157894736842,7.1410256410256405,0.0021127342367276807,1.0477757829642929,0.9020715630885122
"written_by, ~starred_actors","~directed_by, ~written_by",0.0466786355475763,0.010110554663138996,0.0024567702919777,0.05263157894736842,5.205607476635514,0.0019848233956731866,1.044883303411131,0.8474576271186441
